RegionID,SizeRank,RegionName,RegionType,StateName,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23
394792,110,"Lexington, KY",msa,KY,251300,256296,261263,263263,263815,260025,256692,252810,250933,249233,249233,252933,258100,266467,273300,276500,276400,272983,269597,266030,262913,261300,261633,266667,273300,279267,285933,292600,298300,298300,298300,294800,289002,282369,280869,286650,291950,293583,291917,288283,279950,273267,270748,274081,275781,278300,283300,291600,296600,303300,314700,321033,326033,322597,326263,326263,326667,324534,326201,329534,336667
394971,111,"Pensacola, FL",msa,FL,237085,240593,244533,247567,247632,244632,243382,243350,245017,244930,244963,246480,248150,251450,253617,258200,259867,261183,261250,263333,264167,265251,264867,267067,269667,272967,274967,278300,280000,283333,283333,283300,279967,275783,273817,273783,276267,279900,284933,289967,294667,297333,298975,303275,303908,303267,299300,299317,303317,311650,323333,333000,337967,339633,336600,334967,333300,336633,338267,342567,345933
395068,112,"Santa Rosa, CA",msa,CA,736667,728000,723208,718208,711541,699333,694333,687667,683000,676333,666397,666064,674064,699333,724167,740833,748667,740833,732833,728000,732667,738333,733333,734000,739667,749967,747967,739967,736492,741158,744492,751167,751400,752733,749233,752667,758000,768667,781667,785000,787667,783000,791000,794650,809317,825983,826000,824667,833333,858333,872167,872167,872483,875317,873150,867833,867817,864983,859650,860917,869250
395019,113,"Reno, NV",msa,NV,418333,423300,428300,431633,431633,428300,424182,419216,417546,413330,414663,416000,420967,424600,431567,439062,445428,447095,444300,439375,437742,434742,434332,437665,444332,449667,449333,452333,459300,464633,466625,469658,471325,473000,472000,470333,472000,479667,496333,519667,543150,558150,568117,571598,576598,584965,583300,586633,592967,614642,635975,641308,636333,619967,607967,595967,587667,581000,577667,577667,577975
394698,114,"Huntsville, AL",msa,AL,229856,234381,239047,242851,243660,245027,247633,249267,249600,249633,249633,249967,249933,252267,255280,258613,260300,262287,263953,264933,264933,265267,266633,269267,271751,273751,276084,276633,276633,278162,279795,279066,276098,276098,277460,,291647,294347,294833,291883,296550,296683,304442,309742,316442,318300,320000,325000,328667,337000,342000,348967,350634,352894,354927,357394,355100,352400,348992,345692,345292
394995,115,"Port St. Lucie, FL",msa,FL,261233,262867,263400,265766,267166,268000,269000,269333,272630,275796,278796,279467,277967,278133,278133,279767,279900,279900,279600,279300,279300,279600,279600,279633,279633,281505,283172,285705,287167,289667,290467,292467,293717,295417,293733,294950,296617,,315650,,,353540,358300,361167,366663,373296,379963,384300,394333,407667,420000,428333,430000,431333,428000,426314,424981,423314,423237,421570,423237
394761,116,"Lafayette, LA",msa,LA,209000,210000,209950,209950,209617,208000,207000,205667,205333,204667,204841,205508,206925,208417,210440,211357,211357,210333,208849,208749,207526,206677,205110,203848,204998,206664,210817,213000,217667,222667,226000,226333,225989,225656,223586,222347,222680,226417,230000,233333,236633,238300,243267,244967,245383,242083,237083,236333,238000,246333,251667,255000,253333,251333,249333,249000,249000,247667,246333,243333,241667
394898,117,"Myrtle Beach, SC",msa,SC,226250,229583,232950,236500,238000,239500,240633,239100,237567,234900,233933,232967,232333,232876,234543,236843,238267,238600,238300,238667,238019,236686,234735,234350,234350,235933,238768,243735,247401,248767,248767,249100,249600,247967,244333,241300,242600,,262933,276300,287667,295967,299633,303300,306633,309967,309633,311300,314633,322433,325800,328800,328000,332667,337967,340967,340600,337267,335267,332632,334298
395116,118,"Springfield, MO",msa,MO,171800,177800,184467,188300,189933,188267,186600,184117,182450,180750,183233,187233,192267,195633,201633,206600,206567,203233,199900,199000,198367,195050,193633,192133,194733,198650,205067,210967,213400,215050,213200,209167,203233,199900,204933,213300,226333,231333,239633,243300,249967,250000,251000,254333,259300,264933,271233,276233,279567,279800,286467,292833,299600,299600,299933,299933,298967,298933,297300,298267,301617
395195,119,"Visalia, CA",msa,CA,244633,251300,259165,264915,268115,265250,263167,259967,259933,257933,257633,257633,262762,266395,270095,273133,274700,275533,274333,271633,267133,263833,263333,263300,264300,265933,270967,274467,281167,286166,295816,304150,310817,311667,308667,310317,313650,319950,324933,324933,323267,321633,324633,331333,339567,346567,349900,356666,366333,374666,377967,376633,376633,375000,376667,375000,374967,371633,372717,377417,380749
394746,120,"Killeen, TX",msa,TX,177967,181334,185467,190633,193050,193067,191383,189933,190283,192633,194300,197267,198233,203233,206600,208300,206667,206000,207633,208050,207050,203750,203333,203778,205745,207412,210683,215383,220350,221617,219950,211650,205768,200435,202102,207967,216633,226264,233631,241931,250310,256739,266439,273308,279318,277984,278423,281983,286983,295000,303333,313333,316850,316817,313483,313300,314357,316007,312673,310617,311300
394338,121,"Asheville, NC",msa,NC,340000,343000,346000,349000,348667,347167,347167,347767,349183,350850,350917,351333,350000,354967,363300,371600,374950,374233,374250,374267,374983,375000,371667,371500,369833,374500,376300,382467,387450,389150,389317,387833,391167,391500,390000,389650,389650,392983,400000,401667,396633,383300,378300,380000,380000,370000,355000,338333,336667,339967,356633,366300,376000,376000,373000,371650,368283,363283,354967,353333,365000
395244,122,"York, PA",msa,PA,185200,188300,192967,197967,199600,199267,195933,195133,193100,194767,192900,194567,194600,197267,198267,199933,203300,207333,210817,210217,207850,204333,200850,201883,205583,214667,220300,224933,223917,220433,213767,208117,204933,203267,198233,193017,192633,196000,205852,212902,219535,221599,221633,219999,213317,208317,208317,216633,224950,233283,239150,245500,248800,249600,249933,249965,251665,251665,251633,249966,251600
395183,123,"Vallejo, CA",msa,CA,453333,455040,456707,464190,469050,465717,458233,451333,448000,447333,447000,451667,455667,462500,467833,474500,480000,483333,483000,479667,474333,469667,463042,461708,465042,475667,482582,490582,491582,493000,489983,491983,495316,497000,498000,497667,504333,518000,534667,550500,560333,560667,564983,570817,579150,577000,571000,571000,586333,596658,604991,599657,599633,599633,599633,598416,593417,590413,583997,585163,580167
753917,124,"Santa Maria, CA",msa,CA,961000,986333,1006333,1040667,1048667,1045333,1033000,1008333,999000,982167,964667,956167,953167,977333,986213,996046,1030713,1072167,1144667,1180667,1205333,1223500,1220833,1241833,1243500,1243500,1222000,1217000,1249000,1284000,1330000,1330000,1328333,1296333,1297667,1232667,1216333,1175000,1162587,1079221,1045887,1017467,1034167,1042167,1049667,999500,931500,956500,949667,951317,957983,1048317,1080000,1038333,976667,941667,938167,936167,956167,1002000,1041333
395050,125,"Salinas, CA",msa,CA,886817,883483,860333,849667,843150,842817,824483,809000,793000,792833,792833,798667,797167,817167,856333,911333,947981,969148,969148,960000,946917,956917,946083,932667,906000,914667,914150,910483,907150,924633,946633,962383,1010750,1055417,1056333,1021333,971667,946333,916000,907667,908000,926500,934833,933167,914667,877333,886000,885666,898000,890667,890833,908833,917500,914333,895333,878483,871300,880300,900150,976000,1028000
395048,126,"Salem, OR",msa,OR,335633,335950,335950,336283,339633,339933,337467,335783,334150,336300,337950,339283,338867,338867,339200,341300,343000,344633,344967,346380,348047,349680,349933,351267,351967,351933,350633,349967,352667,352667,355667,356000,359333,356333,361667,371633,381433,389733,393100,,408333,415000,416667,418333,416667,416667,420000,426667,433667,441967,453600,461600,469967,471667,473333,465000,456667,450000,449967,453267,459600
394870,127,"Mobile, AL",msa,AL,155633,160467,162300,164000,164133,163267,161567,159900,161100,161100,160467,158483,160150,162483,164967,166000,170333,174567,178067,177367,176195,174261,172261,172500,174600,177933,182633,187867,192975,196608,198365,199693,199393,197808,197738,197738,199000,199073,199073,199373,199617,198283,196550,194733,193067,193000,192467,195117,197023,204057,211073,216000,217967,218380,221130,221130,221050,221633,221667,221410,221410
395015,128,"Reading, PA",msa,PA,156617,163267,168300,174933,179967,181600,181600,179900,179900,178233,176600,174933,176600,181526,188209,193209,194100,194083,193283,194100,195767,198233,198267,198267,198300,204783,208117,212283,210800,207467,203050,201350,201350,201017,197683,196050,196467,198167,204817,208283,214950,216600,218383,218383,216750,216667,209983,209983,211617,223300,228267,231600,229900,228267,226633,226083,227750,229383,228300,226633,229998
394502,129,"Corpus Christi, TX",msa,TX,228125,229566,231399,233066,232933,231600,231467,232833,232833,231360,231660,233493,236767,239045,243545,246061,245650,242317,239800,239600,239900,239900,239900,241262,244128,247462,251133,254633,258000,261166,262833,264500,262967,261600,259900,261433,262458,264158,269325,273333,278900,278867,280533,281133,284167,285833,284633,284633,290695,302578,313095,321883,323333,319783,311567,306600,303300,301663,301413,304747,308083
394421,130,"Brownsville, TX",msa,TX,199167,199250,199217,201250,203217,203300,203283,201650,203483,203667,203233,201400,204567,211333,217967,221267,221600,221633,219983,218983,219950,221633,220967,218333,216667,220967,225633,232283,236283,237867,234217,232250,233833,230833,230500,226333,232999,235316,241649,244950,248167,248333,246683,246817,248650,256667,259667,262333,264633,272207,285540,293573,299000,299000,298667,297667,297333,294167,293167,292167,295333
394820,131,"Manchester, NH",msa,NH,284675,293008,299675,299900,299600,297967,296667,293633,291933,289933,289933,291633,294967,302483,308483,315117,317600,319900,316600,312967,311300,311267,311600,313267,321267,331233,339567,343267,346600,344933,343233,340767,339550,336233,332067,332483,342167,353833,367983,374950,379917,378233,378683,375367,367900,362483,355833,368300,383300,408300,418300,424933,429900,433233,433267,433300,436333,432900,427900,423233,429667
394612,132,"Fort Wayne, IN",msa,IN,164567,171100,176450,181450,183250,181667,179334,174367,172600,169933,171567,176567,183267,188200,188900,187200,186867,184183,180183,173917,170433,167133,167067,169733,176467,181717,184850,185417,185233,186100,186767,185100,180567,173350,167633,162667,164067,171633,183300,190150,193333,193300,193266,189917,184917,180100,181750,188417,196567,204917,208283,216650,221300,227933,229567,229900,226567,221600,219933,222050,230200
394658,133,"Gulfport, MS",msa,MS,172567,174567,178267,179267,180600,178933,177967,174667,171667,171633,172300,172967,172967,174967,177600,180933,184233,186767,186800,184466,183600,182600,183933,182300,182283,180650,183650,186300,190398,192365,193898,194800,192833,191000,189300,189133,189233,189100,190267,192167,195000,197167,197650,197983,198483,199333,202300,208883,219183,,,241267,241600,237950,237817,237783,239467,235967,232333,232633,237967
395051,134,"Salisbury, MD",msa,DE,298833,299300,299600,299900,299900,299900,300433,303467,305133,304600,301567,299900,303075,309608,317825,323017,324817,324967,325267,324967,323267,322267,320900,322567,323267,326300,327967,332933,337567,344233,343933,342933,339600,338233,336900,333267,331600,332383,339383,352417,362967,368133,370100,371800,372467,367400,366050,376550,389950,399600,403267,408600,417633,422633,425667,433300,437967,437967,427967,423300,424300
394596,135,"Flint, MI",msa,MI,137383,142350,146600,152967,152967,152966,149933,148300,144933,141300,138950,138950,142617,149933,159633,166267,167967,166600,164967,163267,160282,156615,153282,151267,153233,159900,166567,171567,173233,175400,172100,168767,164267,165900,166567,167167,166867,169567,174633,178267,179900,178267,174933,170117,164867,158017,151167,148050,151567,161267,171267,181283,186617,189450,187800,184433,178267,170267,162967,161300,162633
394972,136,"Peoria, IL",msa,IL,131567,133567,136433,137133,136800,135600,133233,131567,129900,128933,127500,127433,128433,131533,133783,136283,136950,135450,132917,130283,128967,125667,122667,121633,124267,127267,128933,129300,129600,128633,127267,125283,120583,115617,110467,107833,107800,113267,118267,123267,123267,125433,123767,122100,117900,113833,110017,107050,111117,118300,128300,136633,142433,146750,146750,144250,138267,133267,128300,126633,129400
394439,137,"Canton, OH",msa,OH,137900,142767,146133,151117,153283,154917,154967,153267,151600,149100,148967,148967,151433,154900,159900,162267,162267,162133,161800,161833,160300,158267,158233,158233,161600,164933,168633,171933,171933,171567,168233,161600,158267,156600,159900,161600,164933,171600,176567,179917,181583,181283,181267,179600,174900,169900,164900,166567,168233,173233,175683,177383,180733,183283,183250,178267,174967,174967,173283,173250,178250
395070,138,"Savannah, GA",msa,GA,262050,266017,267650,269100,269700,266367,264833,263233,266033,267400,268767,271650,276983,283650,287800,289433,288400,288267,289750,291117,291417,292633,294267,297300,297816,299483,299816,299967,301667,304667,306300,304600,298267,294967,291333,291233,289233,291050,292783,293783,294467,292833,295167,296000,297983,298317,298317,304667,314483,328150,339483,343000,346333,348333,359983,366483,371450,368967,368800,370800,374933
394327,139,"Anchorage, AK",msa,AK,273983,281250,287550,291800,291933,290300,287967,286333,283667,282000,281250,285917,292583,300000,304983,306650,306967,303650,301983,299967,299933,299900,299900,303267,306633,312833,315833,319133,319633,319967,320000,318333,313333,306633,301600,304900,308233,316600,319967,324667,324667,326333,328300,324967,319933,311633,311633,319967,339967,358300,373300,379967,383117,386483,387817,388000,383000,382333,380633,378967,378300
394372,140,"Beaumont, TX",msa,TX,155667,160633,167300,172300,175000,177633,179267,179650,179350,179350,179467,181467,184500,187667,189300,189600,191433,194467,196467,194217,191183,188050,187133,187133,188950,193950,197317,200000,203300,207383,210683,210467,208050,204750,201633,201633,204967,208000,208000,204667,201633,199967,202967,204633,207633,205450,205483,205817,208917,215533,218833,219883,214900,208267,203267,199933,198267,197550,196583,198250,202333
395096,141,"Shreveport, LA",msa,LA,166833,169567,172867,174300,173633,172333,170667,169833,167833,165417,163917,165550,168267,169900,169900,169900,170600,170600,170300,167967,165983,162950,160950,157967,158000,159967,164933,169933,174933,177967,177967,176300,173267,168250,165700,165733,170383,175467,180467,184133,184133,182467,181667,179167,177500,176667,181333,186300,192633,196300,199667,203333,208000,209400,205733,200733,199300,199300,197967,197417,201050
395164,142,"Trenton, NJ",msa,NJ,246567,264967,289933,304900,308233,299900,291433,285783,280783,274283,266600,266883,276883,296542,314942,330775,337483,333500,327667,321300,314933,304933,297967,304633,317967,329967,339967,344633,344633,337667,333000,333000,329900,324883,312883,312650,314317,327650,332917,339567,338233,334783,328150,323150,318317,303300,288967,285650,300667,318750,337083,350417,359967,359967,356633,364983,359983,349983,330000,333330,348330
394875,143,"Montgomery, AL",msa,AL,172115,176018,180287,183958,185169,185798,185165,185498,184300,183514,181848,182514,186533,194067,199067,200150,198483,195150,194167,193000,192500,190800,189433,191167,194500,200867,207717,211050,211350,206567,203233,197233,192267,185133,181133,180800,186300,195333,203967,205633,201883,198583,196916,193333,186633,180162,174979,173345,176317,183167,190167,197000,205300,208300,209800,204800,202383,197550,199217,201633,208300
394520,144,"Davenport, IA",msa,IL,141800,146133,149500,150967,152600,154267,153267,148267,143233,139017,138033,137733,138617,141300,144933,148300,149933,148300,147800,146167,146167,144400,142700,141000,142267,142267,145267,146233,152900,153233,152600,147600,142633,136600,131600,128267,129933,133300,138283,141650,141617,141133,137767,136133,134367,132550,130850,129783,131600,135800,142467,152467,159967,163300,163000,161300,157933,151600,144933,141633,146600
395146,145,"Tallahassee, FL",msa,FL,204450,208359,210819,213519,214610,213333,211633,208300,208267,208267,209933,208300,213667,220317,230317,234950,236633,237283,237317,238400,236083,232417,228000,229650,233283,238283,241600,243267,245933,247600,247600,247933,242967,237667,229633,227967,226633,230000,235000,243300,248300,249967,250000,250000,250000,252500,257500,263833,262967,269633,276300,291000,296000,298000,299333,300500,303983,302983,301783,299967,306250
394576,146,"Eugene, OR",msa,OR,318000,329250,337250,341917,344000,340833,340833,336133,336282,335782,335482,338500,342666,349666,353000,356000,362333,363917,365917,367883,372933,376267,372967,373300,371300,373383,371750,372050,371600,369900,371600,371300,365333,360000,356996,357996,363329,373000,388000,403000,412667,421000,427167,429500,434500,431666,433333,429000,432000,435333,443000,451500,463167,469833,469967,466200,462867,457900,453000,448000,452167
394901,147,"Naples, FL",msa,FL,440983,433333,428333,424967,424517,424483,422850,423267,424633,427633,429300,430967,432967,432967,433300,431600,429967,427967,427667,431000,434333,438967,442967,446300,447000,446333,445000,445933,444233,442567,442967,446333,452667,452667,452633,455967,,487667,506300,,,538000,553667,573770,593436,610736,624300,637967,659967,688300,714617,726317,724317,714333,714333,721000,737833,747000,759000,767500,774333
394332,148,"Ann Arbor, MI",msa,MI,348283,348267,356133,364467,371133,363267,362933,359600,365967,369300,372667,374667,373333,374983,374983,374983,371667,363333,354967,349933,346567,343233,336567,339900,346567,357767,360800,360500,355967,352933,349900,349933,349967,351667,358333,371667,379967,379933,371600,371600,371633,368300,364967,363300,368233,358233,355567,355450,367150,379817,389667,398000,399666,399416,397716,392883,386733,375067,366533,366567,384933
394927,149,"Ocala, FL",msa,FL,192800,195833,197467,199600,199900,199900,199900,199900,201100,201100,200800,198633,197300,196300,196967,198000,198800,199100,200767,201267,202933,203233,203233,201567,199933,199933,202600,205933,209267,211633,214567,217875,219542,219942,221667,224967,228300,236300,242967,249633,249967,251667,254967,258267,262933,267967,276733,283400,288367,292933,304900,316600,324950,321650,318316,316300,316800,318466,317650,317150,317117
394679,150,"Hickory, NC",msa,NC,201283,208250,213283,219967,221167,222833,221133,219933,222517,225883,227550,226300,227933,236300,245933,255967,255967,256667,251667,248300,243267,242933,242966,241633,238466,241767,246067,249533,249567,249933,248300,244933,241633,242967,239633,234633,226600,229633,231267,231300,230717,232413,237380,234630,231300,218000,208000,198000,198000,202000,212000,221667,227967,231267,234933,238300,240000,238333,234667,234333,237667
394697,151,"Huntington, WV",msa,OH,144317,144667,146333,147967,149600,149600,149600,149300,147967,144667,142363,140697,142363,143300,144967,146600,148267,149767,148467,146800,143600,141567,139900,139600,139633,139333,139633,139600,143233,146267,147967,145500,142467,139133,137300,133967,132300,129933,131267,137767,144433,149800,150283,150317,149550,149050,149017,149283,152700,157700,166533,173133,176500,173167,169967,171300,171267,167933,161567,159900,162933
394602,152,"Fort Collins, CO",msa,CO,421325,424152,425574,426749,425923,424967,424467,424467,422800,420967,418558,420250,422583,424992,425000,425884,424184,420833,416615,414982,416667,419100,422433,424100,428762,436762,441762,444650,444950,447283,446967,442000,438000,435000,438333,443333,452332,461815,474815,483983,492833,496167,498000,497713,497709,503093,514493,531479,544527,555113,563463,576698,585000,591667,591333,589667,583000,576667,570000,566667,571667
395033,153,"Rockford, IL",msa,IL,131917,136917,141933,145600,145783,144117,141650,138283,134917,131717,131267,133617,136150,139150,143167,147300,149600,149600,148600,146933,143900,141567,139417,139417,141083,143833,150433,153883,156617,156383,156500,154833,150133,143417,136783,132233,133717,142050,151633,158300,158267,156350,153050,151417,148333,144967,141600,140683,144050,152417,163333,170800,175767,175767,175867,172233,167200,162933,159600,157467,157467
394796,154,"Lincoln, NE",msa,NE,248933,262852,269406,269406,262171,257933,252966,251966,247075,247075,248408,253667,263633,271633,276608,274942,271608,263267,249967,238267,231600,230333,230342,232208,237892,244417,252250,254483,254617,249617,241267,234600,232017,230350,227017,223267,224933,228267,233233,234100,237433,237467,236633,234400,229400,229400,231333,237833,244167,249500,257975,265642,268958,267317,266483,266500,267833,269667,274233,279533,281200
394622,155,"Gainesville, FL",msa,FL,233429,236617,237897,239563,238247,238617,238617,239915,238223,236423,235742,237467,241108,245092,250075,253267,256617,259283,261450,263117,262133,262633,261000,260967,261536,265836,269169,270900,270417,272283,268650,261467,252633,249600,249600,247600,244267,248933,256233,262933,262300,262300,263967,268267,268300,266600,264967,272967,284667,296333,308300,319967,328267,328300,327967,326333,326333,323000,321333,321333,326125
394405,156,"Boulder, CO",msa,CO,638296,643003,641721,635791,630650,617650,608317,600000,599967,609967,613283,613317,603317,603333,603333,608333,611633,611533,614533,614567,620483,622483,615817,618333,626633,646300,659633,672150,685483,693783,682633,668967,662000,673150,675317,691983,707800,727967,729967,725000,716333,707667,705567,707400,707733,710500,736083,777750,801750,823000,833000,846333,831167,812816,799799,799632,807983,821317,830650,838983,850667
394646,157,"Green Bay, WI",msa,WI,221500,221567,223267,223267,219933,214900,214900,216567,218267,218267,219133,222633,227633,231617,233083,231417,228267,226600,223300,222933,222900,224533,224900,226600,228267,232683,236017,240367,239283,235950,226600,219900,212400,209083,210717,216583,228233,235300,243600,250267,259900,266567,273233,276567,276567,273233,269900,274067,280733,290433,294600,296933,297267,298948,308281,314931,318250,318283,321600,333517,341817
394488,158,"Columbus, GA",msa,GA,157400,162400,165050,167050,165467,164800,166133,167300,167333,166000,165300,166933,169767,172117,172117,170917,171567,173567,176900,178567,181817,181850,183517,184633,186267,186267,189900,194600,197933,194783,193433,188467,188283,184967,188267,184950,183283,183283,184967,186633,185000,185000,185433,187067,188700,188250,184767,181433,179767,183250,186583,191600,194967,195000,194983,191650,191617,185904,182571,181271,188667
395107,159,"South Bend, IN",msa,IN,138100,146567,156250,164250,166950,165600,163967,160967,155967,152933,149900,153233,159900,169900,179600,186267,189600,186567,179900,171600,166600,161633,159933,161600,169900,174933,180633,185667,190333,188167,184800,181767,178233,169900,161600,158117,161450,169783,181600,188267,194900,191600,189933,186133,186300,182150,180950,184783,193933,198933,209900,216267,224633,221333,221633,213300,209933,203300,202633,194317,194283
395109,160,"Spartanburg, SC",msa,SC,187340,188163,188800,189800,190968,192102,192769,193835,194368,193901,194467,194467,195771,197404,202104,205967,207667,206300,205467,205467,206163,207297,208930,210090,210321,212683,214193,217343,218314,221614,221600,223130,222130,223130,220720,221754,224054,229967,233267,233133,234467,232800,237967,238300,241633,241800,243467,246800,246633,251600,256633,263267,266633,269067,272433,273100,274000,274000,276660,279976,282809
394645,161,"Greeley, CO",msa,CO,356721,356477,357483,354333,352582,354065,359065,361483,362500,362500,362467,363300,364940,368307,371307,376333,382750,384417,381083,376333,375000,378300,378300,383267,387798,395793,395826,394662,395000,398333,400000,398500,396833,391817,388317,393317,411483,432117,440450,438967,438000,443000,451333,456667,464000,468000,474902,477569,485235,490000,498280,504947,511280,511485,506452,500118,496633,493333,494667,496150,502817
394808,162,"Lubbock, TX",msa,TX,211500,214833,214667,212975,211275,208275,204942,201608,199908,197850,195200,193542,196375,205392,213250,215833,212467,207967,204632,201632,200965,202617,205980,210147,215997,220500,225167,227633,229133,229267,225717,221383,212250,205067,197067,193567,194300,205633,216633,222167,222167,219833,220750,217417,214750,211667,216417,226383,233050,239967,246650,256608,256608,253292,251667,251667,248650,243650,240317,239417,239417
394471,163,"Clarksville, TN",msa,TN,173300,176633,179967,182317,183950,183950,184900,183267,182467,182667,186000,191433,197417,203050,206783,209300,210317,206984,202884,197867,196867,196933,196967,196800,197133,200467,206600,212717,217050,217067,215950,213283,211633,209667,208000,211000,217000,228633,235633,241633,243633,246967,251967,255000,256000,256000,264300,273300,279967,286633,294967,301633,303300,303300,304467,302833,301165,298632,296632,298300,304667
395028,164,"Roanoke, VA",msa,VA,228300,233267,238283,244800,247833,247700,244500,241133,239267,239283,237983,241633,244967,249967,256317,262983,267983,267817,267500,267500,267967,268283,266600,265092,261758,265092,269633,277142,276825,272825,266992,260642,257308,253623,253606,247923,244950,243308,244992,244992,246650,249550,251083,253750,252517,252650,250000,249983,257650,264300,278808,287125,293775,287925,285092,287208,291867,292033,288267,289283,291950
394579,165,"Evansville, IN",msa,IN,162700,166500,169833,171567,173233,173267,171600,169933,169233,165900,162567,161600,164050,166733,169033,169917,168933,167283,165650,163317,159318,156468,155768,157033,159850,167633,173050,176417,177000,178633,176933,173233,166267,162633,160167,158800,160117,165583,175583,182900,183233,181267,177800,177817,176483,174883,174067,175733,184167,191567,199867,201500,201567,198233,200267,200300,202000,199967,204633,210950,215150
394747,167,"Kingsport, TN",msa,TN,161533,162967,166300,169600,171433,173133,175500,177000,178567,177567,176233,175833,177500,182467,187967,194933,196814,196814,195148,193200,189867,186617,185883,187517,190633,194467,197800,201300,204633,208000,204667,198333,191567,189733,188067,186167,184633,184717,189217,193917,195500,192750,191417,194750,198331,198331,197998,197967,207967,221628,229995,233328,233300,234967,238300,240000,246665,251332,255998,258167,256833
394741,168,"Kennewick, WA",msa,WA,320633,326633,330092,331633,330000,324967,323267,321600,321433,321100,321100,324600,324967,328267,326633,329617,329617,334283,334100,335767,331100,330548,329748,334715,337467,343267,349966,359266,366300,369600,367633,365600,365530,370864,374197,370967,367800,367833,375167,385333,392000,394667,394967,404967,418300,434667,439633,439600,433267,436300,442000,448633,447267,445683,445717,446752,445969,442452,439767,439617,441467
395179,169,"Utica, NY",msa,NY,130800,134933,138267,141600,143300,143300,142600,140900,138250,133917,130583,129900,131567,134900,140933,145933,151283,153617,155283,153267,150083,147950,147400,148400,150367,153783,159283,162814,163281,162965,161267,161267,159900,159900,159917,161517,166383,173033,181133,186300,188417,187050,187017,184900,179900,174900,171233,168417,170083,171117,177267,182267,188767,192100,187100,183267,178300,175000,171633,171600,174900
394660,170,"Hagerstown, MD",msa,MD,191600,194933,201567,208267,213267,214933,214917,214183,212517,210833,208267,207967,208000,212633,216267,219567,219917,220100,221800,222517,222367,220700,220333,221967,223949,226616,228283,229633,228300,228500,227667,227667,225833,223333,223333,223300,224950,226617,234733,241750,250083,250333,254667,256333,258817,257483,257483,261633,268967,277283,283375,286042,284358,283300,286633,289783,291233,287867,287750,291267,296267
394543,171,"Duluth, MN",msa,MN,179767,189800,194667,198133,199767,199933,199933,199933,199933,201600,201300,206883,213567,223867,224917,224917,223117,223117,221133,214200,208400,203700,202458,208292,216325,229567,235900,237900,236333,233667,230300,223600,219600,214600,212783,211450,216450,223300,228300,228333,228300,227967,227967,226300,216300,206200,197867,204833,213267,229800,239800,249800,249967,249967,249633,247933,244600,244900,248267,258117,263133
394937,172,"Olympia, WA",msa,WA,319983,326650,330000,336633,338267,339898,339898,343231,346575,349908,346575,346600,353133,361500,361500,360000,363333,368825,370142,366808,370983,377667,379300,374633,368050,371383,379708,387292,390658,393991,396324,399324,399300,399600,399917,402283,405650,415633,426533,439850,449858,458292,464975,467167,471167,471166,474000,478333,486667,495000,505000,513333,519667,519665,520998,519665,516333,508317,504983,500300,500317
394803,173,"Longview, TX",msa,TX,173783,175433,179450,184017,187433,189250,187617,187283,187800,189433,189767,189900,192767,194833,197533,197367,197000,195333,192650,192283,192183,193283,193617,194350,194433,195800,197167,199300,199600,201600,203300,204817,204442,202442,200625,199158,199458,202042,208783,217358,224608,228042,232333,235917,238883,239017,237267,240550,244083,249383,252467,257600,262600,266567,268233,273233,279900,284767,284767,279800,276633
395229,174,"Wilmington, NC",msa,NC,299933,303663,306996,309818,306605,303138,306650,307817,312950,313283,318300,319967,320167,323467,326800,329600,329633,331333,336667,339167,339333,337633,336633,341433,344767,349933,350575,353608,353608,353000,350417,350383,352050,351600,348850,345517,343550,346000,350817,354483,359817,359667,364633,368050,376717,379583,384167,384167,390833,402833,417800,428283,431617,438317,450000,458000,457981,459315,461281,461300,454967
395061,175,"San Luis Obispo, CA",msa,CA,691167,695167,703833,710967,714300,707967,701583,691583,683583,676333,673300,673300,671300,678833,682167,688833,691000,695667,699000,695150,695450,697450,701300,701300,699633,704933,711633,719967,730650,741483,759483,760167,764333,763817,773483,784817,788667,805667,805967,810450,800450,800150,800817,826150,856483,888000,901333,904333,903000,906333,915000,923000,913000,904333,897667,895667,895629,894296,897629,894333,904333
753875,176,"Crestview, FL",msa,FL,391550,394583,394417,397667,397667,399000,399333,399667,403000,411333,418000,424986,432986,444319,454167,457667,461333,464500,471300,479950,486783,491283,490633,492467,491000,491300,492933,495767,495800,492467,486633,476300,462967,457633,451050,449417,441403,453320,463320,483000,499667,517967,531600,536267,537967,536333,523267,519933,524600,546333,564667,588333,607917,614583,612917,605000,604333,593083,581083,576717,582800
