Month,ZipCode,MeanValue
2013-07-31,78758,170733.9508
2013-07-31,78748,228137.7821
2013-07-31,78744,123544.9229
2013-07-31,78741,148292.2414
2013-07-31,78759,393180.4734
2013-07-31,78653,153687.2897
2013-07-31,78723,212518.3963
2013-07-31,78749,354229.221
2013-07-31,78750,341932.7054
2013-07-31,78754,197592.4273
2013-07-31,78727,248643.2188
2013-07-31,78746,739180.5604
2013-07-31,78705,268359.671
2013-07-31,78738,463175.7779
2013-07-31,78724,116471.4031
2013-07-31,78728,234119.2133
2013-07-31,78617,124766.2305
2013-07-31,78731,530767.2505
2013-07-31,78757,309396.2965
2013-07-31,78702,210222.5181
2013-07-31,78752,182276.3182
2013-07-31,78703,628878.9031
2013-07-31,78734,343220.9311
2013-07-31,78739,475143.2913
2013-07-31,78735,438450.0258
2013-07-31,78747,199438.8067
2013-07-31,78732,513012.3624
2013-07-31,78751,313261.6801
2013-07-31,78645,215570.2209
2013-07-31,78726,387924.8074
2013-07-31,78730,557029.1392
2013-07-31,78733,573370.6083
2013-07-31,78721,143014.7457
2013-07-31,78701,422409.5669
2013-07-31,78756,400746.5791
2013-07-31,78736,261917.2976
2013-07-31,78652,230489.0271
2013-07-31,78669,308267.5729
2013-07-31,78725,128172.9836
2013-07-31,78722,302690.7635
2013-07-31,78719,131789.3013
2013-08-31,78660,207785.7798
2013-08-31,78745,197728.2253
2013-08-31,78753,166469.0239
2013-08-31,78704,353447.5667
2013-08-31,78758,172523.0696
2013-08-31,78748,230660.9349
2013-08-31,78744,125474.3962
2013-08-31,78741,150711.1708
2013-08-31,78759,396613.3896
2013-08-31,78653,155761.5499
2013-08-31,78723,216107.3976
2013-08-31,78749,357679.2511
2013-08-31,78750,345160.2966
2013-08-31,78754,199033.6649
2013-08-31,78727,251422.5775
2013-08-31,78746,744535.7597
2013-08-31,78705,271159.9078
2013-08-31,78738,466203.6703
2013-08-31,78724,117714.617
2013-08-31,78728,235830.8462
2013-08-31,78617,126663.0981
2013-08-31,78731,535561.1086
2013-08-31,78757,314529.3135
2013-08-31,78702,215380.8147
2013-08-31,78752,184742.6441
2013-08-31,78703,634263.8034
2013-08-31,78734,345851.6136
2013-08-31,78739,479910.3986
2013-08-31,78735,442328.4601
2013-08-31,78747,201425.8053
2013-08-31,78732,516455.4304
2013-08-31,78751,317833.4089
2013-08-31,78645,216213.2864
2013-08-31,78726,391046.4807
2013-08-31,78730,560772.9788
2013-08-31,78733,580191.1989
2013-08-31,78721,145332.9522
2013-08-31,78701,426223.1687
2013-08-31,78756,406016.8594
2013-08-31,78736,263719.7356
2013-08-31,78652,232444.8496
2013-08-31,78669,310033.3217
2013-08-31,78725,130035.4022
2013-08-31,78722,307149.5555
2013-08-31,78719,133517.3845
2013-09-30,78660,209060.2182
2013-09-30,78745,199671.2498
2013-09-30,78753,167830.2352
2013-09-30,78704,360607.1276
2013-09-30,78758,173834.9127
2013-09-30,78748,233051.3682
2013-09-30,78744,126985.874
2013-09-30,78741,152861.4194
2013-09-30,78759,400178.239
2013-09-30,78653,157797.7804
2013-09-30,78723,219259.7615
2013-09-30,78749,361592.6599
2013-09-30,78750,347933.43
2013-09-30,78754,200292.6173
2013-09-30,78727,254033.1691
2013-09-30,78746,750817.8885
2013-09-30,78705,273662.7659
2013-09-30,78738,468717.2677
2013-09-30,78724,118531.4964
2013-09-30,78728,237460.0072
2013-09-30,78617,128054.1301
2013-09-30,78731,539858.2754
2013-09-30,78757,319722.4719
2013-09-30,78702,219947.9572
2013-09-30,78752,186920.0204
2013-09-30,78703,640120.7808
2013-09-30,78734,347855.2653
2013-09-30,78739,484999.0661
2013-09-30,78735,446465.7906
2013-09-30,78747,203392.1798
2013-09-30,78732,520035.2681
2013-09-30,78751,321982.4907
2013-09-30,78645,216412.1016
2013-09-30,78726,393892.5079
2013-09-30,78730,564180.3174
2013-09-30,78733,586604.2521
2013-09-30,78721,147680.4736
2013-09-30,78701,431118.2587
2013-09-30,78756,410429.5866
2013-09-30,78736,265284.4999
2013-09-30,78652,233663.1962
2013-09-30,78669,311247.9036
2013-09-30,78725,131558.3766
2013-09-30,78722,310703.9919
2013-09-30,78719,133832.4164
2013-10-31,78660,210546.3162
2013-10-31,78745,201652.2742
2013-10-31,78753,169403.0103
2013-10-31,78704,367484.8925
2013-10-31,78758,174986.4524
2013-10-31,78748,235275.7772
2013-10-31,78744,128512.7367
2013-10-31,78741,154846.5517
2013-10-31,78759,403348.168
2013-10-31,78653,160010.4928
2013-10-31,78723,222295.6193
2013-10-31,78749,365437.3911
2013-10-31,78750,350293.519
2013-10-31,78754,201628.7156
2013-10-31,78727,256324.4348
2013-10-31,78746,755856.7788
2013-10-31,78705,276094.5422
2013-10-31,78738,471388.4225
2013-10-31,78724,119382.4402
2013-10-31,78728,239220.3078
2013-10-31,78617,129383.4488
2013-10-31,78731,543613.7026
2013-10-31,78757,324064.0273
2013-10-31,78702,223725.9261
2013-10-31,78752,188576.3649
2013-10-31,78703,644449.0317
2013-10-31,78734,349599.3205
2013-10-31,78739,489844.0683
2013-10-31,78735,450209.1647
2013-10-31,78747,205511.1181
2013-10-31,78732,523839.5838
2013-10-31,78751,326125.5858
2013-10-31,78645,216978.4221
2013-10-31,78726,397104.7274
2013-10-31,78730,567165.2516
2013-10-31,78733,591317.4982
2013-10-31,78721,149889.5467
2013-10-31,78701,438152.5606
2013-10-31,78756,414339.1322
2013-10-31,78736,267046.9056
2013-10-31,78652,234799.5895
2013-10-31,78669,313189.024
2013-10-31,78725,132889.61
2013-10-31,78722,313418.5738
2013-10-31,78719,134248.9982
2013-11-30,78660,212229.8693
2013-11-30,78745,203609.5363
2013-11-30,78753,171168.8567
2013-11-30,78704,372634.1789
2013-11-30,78758,176707.4903
2013-11-30,78748,237350.2667
2013-11-30,78744,130375.7425
2013-11-30,78741,156732.845
2013-11-30,78759,405958.2216
2013-11-30,78653,161944.4548
2013-11-30,78723,225242.4017
2013-11-30,78749,368514.9992
2013-11-30,78750,352441.9217
2013-11-30,78754,203324.4401
2013-11-30,78727,258445.4896
2013-11-30,78746,761808.0685
2013-11-30,78705,278358.5606
2013-11-30,78738,474346.8714
2013-11-30,78724,120500.9794
2013-11-30,78728,241348.6879
2013-11-30,78617,130442.6975
2013-11-30,78731,547355.2302
2013-11-30,78757,327104.0837
2013-11-30,78702,227158.756
2013-11-30,78752,190258.1653
2013-11-30,78703,648992.4441
2013-11-30,78734,351165.4371
2013-11-30,78739,493702.2206
2013-11-30,78735,453216.1153
2013-11-30,78747,207635.2004
2013-11-30,78732,527567.7933
2013-11-30,78751,330011.2227
2013-11-30,78645,218293.4543
2013-11-30,78726,399811.2203
2013-11-30,78730,570143.0701
2013-11-30,78733,595421.5201
2013-11-30,78721,151937.9004
2013-11-30,78701,444673.8718
2013-11-30,78756,417426.9953
2013-11-30,78736,269421.7361
2013-11-30,78652,235937.0254
2013-11-30,78669,314681.907
2013-11-30,78725,134416.5536
2013-11-30,78722,316206.0678
2013-11-30,78719,134668.2889
2013-12-31,78660,213785.4437
2013-12-31,78745,205368.1883
2013-12-31,78753,172674.9261
2013-12-31,78704,376755.4706
2013-12-31,78758,178319.3376
2013-12-31,78748,239194.4177
2013-12-31,78744,132488.3573
2013-12-31,78741,158769.4021
2013-12-31,78759,407601.4539
2013-12-31,78653,163794.728
2013-12-31,78723,228150.3824
2013-12-31,78749,370926.1687
2013-12-31,78750,354089.0065
2013-12-31,78754,204940.6861
2013-12-31,78727,260358.8295
2013-12-31,78746,766855.5503
2013-12-31,78705,280248.7825
2013-12-31,78738,476984.3654
2013-12-31,78724,122065.1077
2013-12-31,78728,243001.2875
2013-12-31,78617,131861.279
2013-12-31,78731,550366.1016
2013-12-31,78757,329851.7394
2013-12-31,78702,230496.6034
2013-12-31,78752,191940.3386
2013-12-31,78703,652636.2228
2013-12-31,78734,352796.7076
2013-12-31,78739,496421.4311
2013-12-31,78735,455328.5284
2013-12-31,78747,209697.0853
2013-12-31,78732,530317.2992
2013-12-31,78751,333837.2053
2013-12-31,78645,219925.3484
2013-12-31,78726,401900.6444
2013-12-31,78730,572073.1404
2013-12-31,78733,598321.9126
2013-12-31,78721,153636.9324
2013-12-31,78701,450216.9055
2013-12-31,78756,420410.0329
2013-12-31,78736,271363.6385
2013-12-31,78652,237239.0604
2013-12-31,78669,315866.4865
2013-12-31,78725,136119.0781
2013-12-31,78722,319031.0549
2013-12-31,78719,135686.5359
2014-01-31,78660,215328.6647
2014-01-31,78745,207313.6394
2014-01-31,78753,173974.9803
2014-01-31,78704,380858.5639
2014-01-31,78758,179932.1234
2014-01-31,78748,240948.7658
2014-01-31,78744,134628.9566
2014-01-31,78741,161266.0281
2014-01-31,78759,409196.2425
2014-01-31,78653,165647.908
2014-01-31,78723,231315.7569
2014-01-31,78749,372780.8714
2014-01-31,78750,355813.0455
2014-01-31,78754,206377.6436
2014-01-31,78727,262253.9031
2014-01-31,78746,772304.1254
2014-01-31,78705,282443.9393
2014-01-31,78738,479723.5928
2014-01-31,78724,123889.2181
2014-01-31,78728,244449.7564
2014-01-31,78617,133335.768
2014-01-31,78731,553075.0484
2014-01-31,78757,332690.6149
2014-01-31,78702,234903.7484
2014-01-31,78752,194156.5348
2014-01-31,78703,657077.2509
2014-01-31,78734,354809.0894
2014-01-31,78739,498932.0969
2014-01-31,78735,457892.2095
2014-01-31,78747,211699.1578
2014-01-31,78732,533324.9333
2014-01-31,78751,337741.334
2014-01-31,78645,221671.6234
2014-01-31,78726,403880.1568
2014-01-31,78730,573999.077
2014-01-31,78733,602047.9419
2014-01-31,78721,155531.591
2014-01-31,78701,455004.4831
2014-01-31,78756,422998.6496
2014-01-31,78736,273254.679
2014-01-31,78652,238696.5386
2014-01-31,78669,317257.3739
2014-01-31,78725,138005.2338
2014-01-31,78722,321682.2548
2014-01-31,78719,137104.7965
2014-02-28,78660,216754.7086
2014-02-28,78745,209564.2588
2014-02-28,78753,175094.8343
2014-02-28,78704,385487.3852
2014-02-28,78758,181465.8288
2014-02-28,78748,242641.1455
2014-02-28,78744,136567.9713
2014-02-28,78741,163869.8766
2014-02-28,78759,411501.4632
2014-02-28,78653,167675.8
2014-02-28,78723,234869.3896
2014-02-28,78749,374860.821
2014-02-28,78750,358287.5193
2014-02-28,78754,207579.9924
2014-02-28,78727,264030.2426
2014-02-28,78746,777294.1043
2014-02-28,78705,285387.025
2014-02-28,78738,482970.2879
2014-02-28,78724,125774.8626
2014-02-28,78728,245509.1256
2014-02-28,78617,135050.1802
2014-02-28,78731,556336.6719
2014-02-28,78757,336285.1032
2014-02-28,78702,239980.3133
2014-02-28,78752,196756.2856
2014-02-28,78703,662363.3362
2014-02-28,78734,357406.8977
2014-02-28,78739,501752.7654
2014-02-28,78735,460895.0205
2014-02-28,78747,213660.9628
2014-02-28,78732,536467.2958
2014-02-28,78751,341876.3986
2014-02-28,78645,223390.2045
2014-02-28,78726,406437.2362
2014-02-28,78730,577195.4067
2014-02-28,78733,606411.1135
2014-02-28,78721,157791.8745
2014-02-28,78701,460281.97
2014-02-28,78756,426611.6085
2014-02-28,78736,274805.9088
2014-02-28,78652,240018.8636
2014-02-28,78669,319072.1486
2014-02-28,78725,139815.7471
2014-02-28,78722,324067.3895
2014-02-28,78719,138968.454
2014-03-31,78660,218254.4091
2014-03-31,78745,211804.3546
2014-03-31,78753,176116.0875
2014-03-31,78704,390482.3006
2014-03-31,78758,183098.1099
2014-03-31,78748,244301.5635
2014-03-31,78744,138400.1282
2014-03-31,78741,166451.907
2014-03-31,78759,414453.6506
2014-03-31,78653,169617.4002
2014-03-31,78723,238355.9283
2014-03-31,78749,376703.059
2014-03-31,78750,361750.3143
2014-03-31,78754,208961.4573
2014-03-31,78727,265662.9288
2014-03-31,78746,783700.4745
2014-03-31,78705,288644.6375
2014-03-31,78738,487082.3465
2014-03-31,78724,127498.7152
2014-03-31,78728,246856.4909
2014-03-31,78617,136783.8518
2014-03-31,78731,559837.7152
2014-03-31,78757,339711.5988
2014-03-31,78702,245091.1411
2014-03-31,78752,199376.7412
2014-03-31,78703,668462.4139
2014-03-31,78734,360664.8786
2014-03-31,78739,504890.8703
2014-03-31,78735,464423.6518
2014-03-31,78747,215578.062
2014-03-31,78732,540157.363
2014-03-31,78751,345583.3135
2014-03-31,78645,225627.5506
2014-03-31,78726,409897.7824
2014-03-31,78730,581370.4052
2014-03-31,78733,611886.4543
2014-03-31,78721,160740.9618
2014-03-31,78701,464978.5165
2014-03-31,78756,430175.181
2014-03-31,78736,276778.8128
2014-03-31,78652,241858.4528
2014-03-31,78669,321433.4039
2014-03-31,78725,141534.9175
2014-03-31,78722,325910.5498
2014-03-31,78719,141200.0043
2014-04-30,78660,219838.9513
2014-04-30,78745,214097.6327
2014-04-30,78753,177110.9508
2014-04-30,78704,396472.9416
2014-04-30,78758,184717.3654
2014-04-30,78748,246234.6641
2014-04-30,78744,140197.9793
2014-04-30,78741,168784.4539
2014-04-30,78759,417797.8487
2014-04-30,78653,171141.004
2014-04-30,78723,241951.0782
2014-04-30,78749,378856.106
2014-04-30,78750,365990.8637
2014-04-30,78754,210805.0701
2014-04-30,78727,267388.5588
2014-04-30,78746,792247.0331
2014-04-30,78705,292066.3833
2014-04-30,78738,491307.1467
2014-04-30,78724,129086.1451
2014-04-30,78728,248535.8426
2014-04-30,78617,138400.3441
2014-04-30,78731,564614.488
2014-04-30,78757,343433.3935
2014-04-30,78702,249489.8537
2014-04-30,78752,202089.2075
2014-04-30,78703,676201.0755
2014-04-30,78734,363973.4301
2014-04-30,78739,508839.8462
2014-04-30,78735,468252.3897
2014-04-30,78747,217398.8011
2014-04-30,78732,544103.2783
2014-04-30,78751,350002.2816
2014-04-30,78645,227731.8375
2014-04-30,78726,414136.5477
2014-04-30,78730,587024.6615
2014-04-30,78733,617799.4364
2014-04-30,78721,164078.8008
2014-04-30,78701,469812.2068
2014-04-30,78756,435110.5265
2014-04-30,78736,279717.1428
2014-04-30,78652,244210.7128
2014-04-30,78669,323965.1324
2014-04-30,78725,143245.271
2014-04-30,78722,328245.4912
2014-04-30,78719,143259.8631
2014-05-31,78660,221657.5712
2014-05-31,78745,216886.7611
2014-05-31,78753,178061.6436
2014-05-31,78704,402550.0598
2014-05-31,78758,186202.654
2014-05-31,78748,248213.1536
2014-05-31,78744,141845.4145
2014-05-31,78741,171187.7704
2014-05-31,78759,421281.1783
2014-05-31,78653,172276.8725
2014-05-31,78723,245804.294
2014-05-31,78749,381159.9369
2014-05-31,78750,370185.9754
2014-05-31,78754,212714.3556
2014-05-31,78727,269564.585
2014-05-31,78746,800993.1968
2014-05-31,78705,294850.003
2014-05-31,78738,494237.7844
2014-05-31,78724,130486.2082
2014-05-31,78728,250503.8054
2014-05-31,78617,139999.7188
2014-05-31,78731,569194.9957
2014-05-31,78757,347289.2579
2014-05-31,78702,253849.7564
2014-05-31,78752,205242.8949
2014-05-31,78703,683531.5061
2014-05-31,78734,366562.5584
2014-05-31,78739,512627.383
2014-05-31,78735,471656.4062
2014-05-31,78747,218871.3589
2014-05-31,78732,547412.3798
2014-05-31,78751,354287.1878
2014-05-31,78645,229900.7946
2014-05-31,78726,418500.9578
2014-05-31,78730,591945.4187
2014-05-31,78733,622898.5378
2014-05-31,78721,167473.554
2014-05-31,78701,472923.2573
2014-05-31,78756,439405.3303
2014-05-31,78736,283567.0493
2014-05-31,78652,246752.3032
2014-05-31,78669,326082.593
2014-05-31,78725,144992.2585
2014-05-31,78722,330889.0841
2014-05-31,78719,144801.6632
2014-06-30,78660,223681.8285
2014-06-30,78745,219902.9946
2014-06-30,78753,179119.1967
2014-06-30,78704,408120.4546
2014-06-30,78758,187906.2491
2014-06-30,78748,250415.042
2014-06-30,78744,143610.8233
2014-06-30,78741,173405.3643
2014-06-30,78759,424572.1131
2014-06-30,78653,173477.2359
2014-06-30,78723,249975.797
2014-06-30,78749,383604.4761
2014-06-30,78750,374039.1979
2014-06-30,78754,214469.0658
2014-06-30,78727,271862.6139
2014-06-30,78746,809118.2361
2014-06-30,78705,296845.9153
2014-06-30,78738,496349.1858
2014-06-30,78724,131967.0218
2014-06-30,78728,252666.3809
2014-06-30,78617,141470.2232
2014-06-30,78731,574561.5503
2014-06-30,78757,351091.3838
2014-06-30,78702,257849.7149
2014-06-30,78752,208427.4918
2014-06-30,78703,691523.2994
2014-06-30,78734,368201.1526
2014-06-30,78739,516415.3268
2014-06-30,78735,475033.2439
2014-06-30,78747,220346.1879
2014-06-30,78732,550458.3457
2014-06-30,78751,358763.2099
2014-06-30,78645,231222.4182
2014-06-30,78726,423280.0582
2014-06-30,78730,596323.4292
2014-06-30,78733,627638.9668
2014-06-30,78721,170470.9174
2014-06-30,78701,474942.5052
2014-06-30,78756,443693.4124
2014-06-30,78736,287824.503
2014-06-30,78652,249536.4871
2014-06-30,78669,327945.9547
2014-06-30,78725,146938.062
2014-06-30,78722,333629.6829
2014-06-30,78719,146126.7478
2014-07-31,78660,225666.3229
2014-07-31,78745,223162.1904
2014-07-31,78753,180359.8195
2014-07-31,78704,412984.7646
2014-07-31,78758,189994.0455
2014-07-31,78748,252743.4905
2014-07-31,78744,145427.4794
2014-07-31,78741,175832.0831
2014-07-31,78759,427557.5542
2014-07-31,78653,174795.7529
2014-07-31,78723,254655.5359
2014-07-31,78749,386071.6263
2014-07-31,78750,377255.882
2014-07-31,78754,215977.0779
2014-07-31,78727,274211.0725
2014-07-31,78746,816788.1876
2014-07-31,78705,298892.6356
2014-07-31,78738,498005.6422
2014-07-31,78724,133582.8978
2014-07-31,78728,254975.1677
2014-07-31,78617,142696.9459
2014-07-31,78731,579806.0512
2014-07-31,78757,355008.3484
2014-07-31,78702,262386.658
2014-07-31,78752,211999.0213
2014-07-31,78703,698846.7678
2014-07-31,78734,369440.9708
2014-07-31,78739,519100.9678
2014-07-31,78735,478213.3853
2014-07-31,78747,222049.9341
2014-07-31,78732,552474.7056
2014-07-31,78751,362337.7371
2014-07-31,78645,232136.6295
2014-07-31,78726,427331.156
2014-07-31,78730,599052.8921
2014-07-31,78733,632356.8551
2014-07-31,78721,173822.0359
2014-07-31,78701,475741.6038
2014-07-31,78756,447315.7472
2014-07-31,78736,291519.7283
2014-07-31,78652,252438.2547
2014-07-31,78669,329545.0907
2014-07-31,78725,148723.7644
2014-07-31,78722,336516.9946
2014-07-31,78719,147891.9243
2014-08-31,78660,227594.1971
2014-08-31,78745,225853.8443
2014-08-31,78753,181490.0385
2014-08-31,78704,417215.2971
2014-08-31,78758,191745.7283
2014-08-31,78748,255184.6178
2014-08-31,78744,147285.0317
2014-08-31,78741,178047.5474
2014-08-31,78759,429756.2275
2014-08-31,78653,176053.5777
2014-08-31,78723,258772.8407
2014-08-31,78749,388269.7619
2014-08-31,78750,379920.9627
2014-08-31,78754,217375.2201
2014-08-31,78727,276118.6777
2014-08-31,78746,822807.6736
2014-08-31,78705,300692.5164
2014-08-31,78738,499293.9701
2014-08-31,78724,135495.2775
2014-08-31,78728,257321.4219
2014-08-31,78617,143987.1126
2014-08-31,78731,583882.6038
2014-08-31,78757,358462.7097
2014-08-31,78702,266194.233
2014-08-31,78752,214555.7573
2014-08-31,78703,705337.4294
2014-08-31,78734,370422.7286
2014-08-31,78739,521071.3838
2014-08-31,78735,481421.0292
2014-08-31,78747,223821.4996
2014-08-31,78732,553601.8327
2014-08-31,78751,364842.7056
2014-08-31,78645,232236.0093
2014-08-31,78726,430930.9655
2014-08-31,78730,600065.3207
2014-08-31,78733,637530.2409
2014-08-31,78721,177429.83
2014-08-31,78701,477449.3378
2014-08-31,78756,450348.875
2014-08-31,78736,294340.4435
2014-08-31,78652,255653.748
2014-08-31,78669,330884.7586
2014-08-31,78725,150379.972
2014-08-31,78722,338680.6036
2014-08-31,78719,150018.0836
2014-09-30,78660,229518.2275
2014-09-30,78745,228242.3957
2014-09-30,78753,183007.5561
2014-09-30,78704,421295.6479
2014-09-30,78758,193287.1904
2014-09-30,78748,257488.9467
2014-09-30,78744,149346.3786
2014-09-30,78741,180761.8512
2014-09-30,78759,431645.3348
2014-09-30,78653,177101.2674
2014-09-30,78723,262372.1773
2014-09-30,78749,390046.7734
2014-09-30,78750,381599.927
2014-09-30,78754,218965.2934
2014-09-30,78727,278018.4723
2014-09-30,78746,828533.6793
2014-09-30,78705,302784.4081
2014-09-30,78738,500915.3042
2014-09-30,78724,137731.0001
2014-09-30,78728,259452.6141
2014-09-30,78617,145192.8675
2014-09-30,78731,587069.2005
2014-09-30,78757,361453.4635
2014-09-30,78702,270212.8331
2014-09-30,78752,217021.8122
2014-09-30,78703,711026.8019
2014-09-30,78734,371674.536
2014-09-30,78739,522692.8213
2014-09-30,78735,484413.1509
2014-09-30,78747,225603.3772
2014-09-30,78732,554886.4309
2014-09-30,78751,367411.509
2014-09-30,78645,232698.1583
2014-09-30,78726,433804.0093
2014-09-30,78730,602081.5657
2014-09-30,78733,643242.5957
2014-09-30,78721,181293.9537
2014-09-30,78701,481416.7757
2014-09-30,78756,453229.5386
2014-09-30,78736,296761.6718
2014-09-30,78652,258444.3872
2014-09-30,78669,332059.3013
2014-09-30,78725,151897.9122
2014-09-30,78722,340998.2076
2014-09-30,78719,152202.1901
2014-10-31,78660,231363.786
2014-10-31,78745,229965.1752
2014-10-31,78753,184518.6668
2014-10-31,78704,424677.7269
2014-10-31,78758,194456.7171
2014-10-31,78748,259731.7321
2014-10-31,78744,151569.3669
2014-10-31,78741,183086.8822
2014-10-31,78759,433289.1324
2014-10-31,78653,178249.3392
2014-10-31,78723,264932.6257
2014-10-31,78749,391495.3664
2014-10-31,78750,382965.2142
2014-10-31,78754,220503.6818
2014-10-31,78727,279740.2666
2014-10-31,78746,832302.2067
2014-10-31,78705,304326.1292
2014-10-31,78738,503067.639
2014-10-31,78724,140129.8173
2014-10-31,78728,261346.966
2014-10-31,78617,146442.8381
2014-10-31,78731,588994.0506
2014-10-31,78757,363863.058
2014-10-31,78702,273793.3103
2014-10-31,78752,219128.6057
2014-10-31,78703,715921.9823
2014-10-31,78734,372982.8409
2014-10-31,78739,524626.2764
2014-10-31,78735,486972.1143
2014-10-31,78747,227120.477
2014-10-31,78732,556036.3974
2014-10-31,78751,370168.8811
2014-10-31,78645,233212.0758
2014-10-31,78726,436792.6507
2014-10-31,78730,604613.1343
2014-10-31,78733,649373.79
2014-10-31,78721,184604.0095
2014-10-31,78701,487682.2165
2014-10-31,78756,455704.8083
2014-10-31,78736,299215.8953
2014-10-31,78652,260909.0182
2014-10-31,78669,333627.1341
2014-10-31,78725,153347.2045
2014-10-31,78722,342661.7702
2014-10-31,78719,154116.056
2014-11-30,78660,233351.0517
2014-11-30,78745,231891.5507
2014-11-30,78753,186484.0364
2014-11-30,78704,428699.4413
2014-11-30,78758,196412.4786
2014-11-30,78748,262027.7324
2014-11-30,78744,154046.1143
2014-11-30,78741,185811.7675
2014-11-30,78759,435780.8632
2014-11-30,78653,179885.7136
2014-11-30,78723,267955.6953
2014-11-30,78749,393243.7261
2014-11-30,78750,384891.5174
2014-11-30,78754,222410.1497
2014-11-30,78727,281949.5607
2014-11-30,78746,838279.0598
2014-11-30,78705,306337.894
2014-11-30,78738,506358.5476
2014-11-30,78724,142735.9349
2014-11-30,78728,263591.3775
2014-11-30,78617,147566.838
2014-11-30,78731,592415.5305
2014-11-30,78757,366815.1207
2014-11-30,78702,277938.7645
2014-11-30,78752,221762.1524
2014-11-30,78703,722101.0967
2014-11-30,78734,374776.8867
2014-11-30,78739,527241.6715
2014-11-30,78735,490042.016
2014-11-30,78747,229069.7458
2014-11-30,78732,558276.1157
2014-11-30,78751,373855.6382
2014-11-30,78645,234281.8528
2014-11-30,78726,439629.5059
2014-11-30,78730,609098.9825
2014-11-30,78733,655980.4985
2014-11-30,78721,187886.4428
2014-11-30,78701,493726.2924
2014-11-30,78756,458677.4428
2014-11-30,78736,301904.809
2014-11-30,78652,263334.8154
2014-11-30,78669,335371.0794
2014-11-30,78725,154953.024
2014-11-30,78722,345783.8379
2014-11-30,78719,155787.1142
2014-12-31,78660,235121.7008
2014-12-31,78745,234127.2148
2014-12-31,78753,188052.7631
2014-12-31,78704,432949.6129
2014-12-31,78758,198518.7935
2014-12-31,78748,264432.9026
2014-12-31,78744,156525.879
2014-12-31,78741,188780.7691
2014-12-31,78759,438424.8943
2014-12-31,78653,181679.4935
2014-12-31,78723,271509.5652
2014-12-31,78749,395436.2639
2014-12-31,78750,387456.0938
2014-12-31,78754,224095.6385
2014-12-31,78727,284349.8407
2014-12-31,78746,844670.3704
2014-12-31,78705,308858.4596
2014-12-31,78738,509529.8766
2014-12-31,78724,145255.0318
2014-12-31,78728,265809.1761
2014-12-31,78617,149093.523
2014-12-31,78731,595049.8047
2014-12-31,78757,370420.2214
2014-12-31,78702,282611.4203
2014-12-31,78752,224625.6418
2014-12-31,78703,727660.8081
2014-12-31,78734,376467.0456
2014-12-31,78739,529654.4588
2014-12-31,78735,493039.6791
2014-12-31,78747,230905.4982
2014-12-31,78732,560307.7884
2014-12-31,78751,377741.4406
2014-12-31,78645,235356.5236
2014-12-31,78726,442320.2617
2014-12-31,78730,612524.8362
2014-12-31,78733,661479.3805
2014-12-31,78721,190800.1005
2014-12-31,78701,498917.3576
2014-12-31,78756,462132.7382
2014-12-31,78736,304257.1283
2014-12-31,78652,265815.0221
2014-12-31,78669,336746.4546
2014-12-31,78725,156791.1757
2014-12-31,78722,349448.1747
2014-12-31,78719,157022.1385
2015-01-31,78660,237298.1248
2015-01-31,78745,237221.085
2015-01-31,78753,189882.4347
2015-01-31,78704,437940.347
2015-01-31,78758,201245.0098
2015-01-31,78748,267226.9536
2015-01-31,78744,159148.5471
2015-01-31,78741,192774.8196
2015-01-31,78759,441688.0258
2015-01-31,78653,184144.4116
2015-01-31,78723,275862.1834
2015-01-31,78749,398177.4733
2015-01-31,78750,390808.6214
2015-01-31,78754,226168.2992
2015-01-31,78727,287323.437
2015-01-31,78746,855060.3289
2015-01-31,78705,311542.7889
2015-01-31,78738,512253.696
2015-01-31,78724,147980.5442
2015-01-31,78728,268238.4882
2015-01-31,78617,151156.6646
2015-01-31,78731,598430.2025
2015-01-31,78757,374626.9884
2015-01-31,78702,288181.3427
2015-01-31,78752,227838.352
2015-01-31,78703,734907.5292
2015-01-31,78734,378557.8238
2015-01-31,78739,532728.1181
2015-01-31,78735,496933.5264
2015-01-31,78747,233386.8612
2015-01-31,78732,563823.4505
2015-01-31,78751,382051.7205
2015-01-31,78645,236500.5202
2015-01-31,78726,445306.1135
2015-01-31,78730,616301.76
2015-01-31,78733,666751.7438
2015-01-31,78721,194112.5453
2015-01-31,78701,501854.7227
2015-01-31,78756,465653.1253
2015-01-31,78736,306958.366
2015-01-31,78652,268391.2707
2015-01-31,78669,337935.4501
2015-01-31,78725,159544.1005
2015-01-31,78722,354124.8708
2015-01-31,78719,156982.3028
2015-02-28,78660,239432.477
2015-02-28,78745,240567.6472
2015-02-28,78753,191829.1233
2015-02-28,78704,442948.2646
2015-02-28,78758,204021.7745
2015-02-28,78748,270215.1847
2015-02-28,78744,161912.0889
2015-02-28,78741,196941.9231
2015-02-28,78759,445268.0011
2015-02-28,78653,186597.3307
2015-02-28,78723,280522.0042
2015-02-28,78749,401337.0577
2015-02-28,78750,394304.0529
2015-02-28,78754,228133.0954
2015-02-28,78727,290466.3336
2015-02-28,78746,864534.9529
2015-02-28,78705,313926.9744
2015-02-28,78738,514976.5229
2015-02-28,78724,150580.5551
2015-02-28,78728,270484.5
2015-02-28,78617,153528.4614
2015-02-28,78731,602120.5404
2015-02-28,78757,378780.2654
2015-02-28,78702,294158.271
2015-02-28,78752,231825.5427
2015-02-28,78703,742504.4021
2015-02-28,78734,380696.7525
2015-02-28,78739,536318.636
